Person,x,y
adam_o,0.062458302695281,0.07860487715271988
adam_o,0.05804894377092572,0.0772597745043507
adam_o,0.05901858460752912,0.0772597745043507
adam_o,0.05901739801152279,0.0772597745043507
adam_o,0.038655438114382115,0.05782969249944176
adam_o,0.03301186234702456,0.04224102001253832
adam_o,0.03167986516107906,0.0
adam_o,0.0369869916676359,0.04224102001253832
adam_o,0.030937671931106022,0.06070951197521101
adam_o,0.057795570323121555,0.06845163400644354
adam_o,0.0,0.0
adam_o,0.027758122114230316,0.05637400287955243
adam_o,0.03493142700025168,0.0
adam_o,0.01401895916974426,0.0
adam_o,0.040775453440440354,0.06638544943595785
adam_o,0.03724957644736346,0.05236435751359916
adam_o,0.04221139704244125,0.05637400287955243
adam_o,0.03243579134497062,0.06070951197521101
adam_o,0.034553154021346524,0.06070951197521101
adam_o,0.034372563492971,0.06070951197521101
adam_o,0.03362207785849906,0.054323366195204004
adam_o,0.029088743336947366,0.05550713289046092
adam_o,0.028712106386753564,0.05637400287955243
adam_o,0.031601647142462316,0.05550713289046092
adam_o,0.014032717876571578,0.05779598183585783
adam_o,0.05717567558758114,0.07860487715271988
adam_o,0.027758122114230316,0.05637400287955243
adam_o,0.0,0.0
adam_o,0.03134896031013948,0.05637400287955243
adam_o,0.027181605080417517,0.05637400287955243
adam_o,0.03400908059334474,0.05653355690198881
adam_o,0.0282568438989779,0.05510988874767888
adam_o,0.030742444141192267,0.0
adam_o,0.021111845231297145,0.05779598183585783
adam_o,0.023519704587175307,0.05779598183585783
adam_o,0.022468592849785588,0.05779598183585783
adam_o,0.025636233279096282,0.05782969249944176
adam_o,0.022880162768755312,0.04224102001253832
adam_o,0.023212558007936486,0.0
adam_o,0.023731482307407435,0.04224102001253832
adam_o,0.03018207499168491,0.06070951197521101
adam_o,0.05959085488593889,0.06845163400644354
adam_o,0.03493142700025168,0.0
adam_o,0.03134896031013948,0.05637400287955243
adam_o,0.0,0.0
adam_o,0.03621813026895494,0.0
adam_o,0.028067757283120446,0.06638544943595785
adam_o,0.026563680686309776,0.05236435751359916
adam_o,0.03189510328788372,0.05637400287955243
adam_o,0.03501798084651811,0.06070951197521101
adam_o,0.033387254913787696,0.06070951197521101
adam_o,0.029058104786717547,0.06070951197521101
adam_o,0.03888076757768538,0.05782969249944176
adam_o,0.035356831574134266,0.04224102001253832
adam_o,0.03075331170350534,0.0
adam_o,0.03897366106605899,0.04224102001253832
adam_o,0.02919908430136245,0.06070951197521101
adam_o,0.05833556887916292,0.06845163400644354
adam_o,0.01401895916974426,0.0
adam_o,0.027181605080417517,0.05637400287955243
adam_o,0.03621813026895494,0.0
adam_o,0.0,0.0
adam_o,0.04036190952422845,0.06638544943595785
adam_o,0.03742004967780834,0.05236435751359916
adam_o,0.03933317701610743,0.05637400287955243
adam_o,0.031283273962609076,0.06070951197521101
adam_o,0.034522703982010176,0.06070951197521101
adam_o,0.03352323653550536,0.06070951197521101
adam_o,0.032567591991206374,0.061316130321314694
adam_o,0.030990817284090717,0.06470733683361696
adam_o,0.033755917787454355,0.06638544943595785
adam_o,0.03277111619046274,0.06470733683361696
adam_o,0.032483516726679464,0.0613866055600172
adam_o,0.060333338541009245,0.05983747396736644
adam_o,0.040775453440440354,0.06638544943595785
adam_o,0.03400908059334474,0.05653355690198881
adam_o,0.028067757283120446,0.06638544943595785
adam_o,0.04036190952422845,0.06638544943595785
adam_o,0.0,0.0
adam_o,0.02960023183629597,0.06040255117782757
adam_o,0.024559244100914153,0.05653355690198881
adam_o,0.03513267889889562,0.0613866055600172
adam_o,0.030611245184260814,0.0613866055600172
adam_o,0.027935813160758036,0.0613866055600172
adam_o,0.031048609412596424,0.05576105115806084
adam_o,0.021838074450518146,0.05663623128336107
adam_o,0.026194479788005872,0.05236435751359916
adam_o,0.023140612196003316,0.05663623128336107
adam_o,0.028606180785587663,0.04600003984617963
adam_o,0.05888506148882875,0.07754723719660983
adam_o,0.03724957644736346,0.05236435751359916
adam_o,0.0282568438989779,0.05510988874767888
adam_o,0.026563680686309776,0.05236435751359916
adam_o,0.03742004967780834,0.05236435751359916
adam_o,0.02960023183629597,0.06040255117782757
adam_o,0.0,0.0
adam_o,0.02799729627478037,0.05510988874767888
adam_o,0.02806892932272076,0.04600003984617963
adam_o,0.02732192814742326,0.04600003984617963
adam_o,0.025961185586434433,0.04600003984617963
adam_o,0.03661683666665432,0.054323366195204004
adam_o,0.0317191952504796,0.05550713289046092
adam_o,0.03574696864522733,0.05637400287955243
adam_o,0.03533058913001783,0.05550713289046092
adam_o,0.029129480692177266,0.05779598183585783
adam_o,0.062458302695281,0.07860487715271988
adam_o,0.04221139704244125,0.05637400287955243
adam_o,0.030742444141192267,0.0
adam_o,0.03189510328788372,0.05637400287955243
adam_o,0.03933317701610743,0.05637400287955243
adam_o,0.024559244100914153,0.05653355690198881
adam_o,0.02799729627478037,0.05510988874767888
adam_o,0.0,0.0
adam_o,0.03113415233513842,0.05779598183585783
adam_o,0.027952707233574264,0.05779598183585783
adam_o,0.02490201840405129,0.05779598183585783
adam_o,0.0349445090049032,0.05245526008343416
adam_o,0.02942107763867513,0.06597199843627927
adam_o,0.030370903948267587,0.06070951197521101
adam_o,0.03197597713690388,0.06597199843627927
adam_o,0.01804620285911669,0.0
adam_o,0.05804894377092572,0.0772597745043507
adam_o,0.03243579134497062,0.06070951197521101
adam_o,0.021111845231297145,0.05779598183585783
adam_o,0.03501798084651811,0.06070951197521101
adam_o,0.031283273962609076,0.06070951197521101
adam_o,0.03513267889889562,0.0613866055600172
adam_o,0.02806892932272076,0.04600003984617963
adam_o,0.03113415233513842,0.05779598183585783
adam_o,0.0,0.0
adam_o,0.017451917010245854,0.0
adam_o,0.020342434735589134,0.0
adam_o,0.033253355029993305,0.05245526008343416
adam_o,0.028947648062333194,0.06597199843627927
adam_o,0.03135859553247552,0.06070951197521101
adam_o,0.03173617526674908,0.06597199843627927
adam_o,0.024366449849969097,0.0
adam_o,0.05901858460752912,0.0772597745043507
adam_o,0.034553154021346524,0.06070951197521101
adam_o,0.023519704587175307,0.05779598183585783
adam_o,0.033387254913787696,0.06070951197521101
adam_o,0.034522703982010176,0.06070951197521101
adam_o,0.030611245184260814,0.0613866055600172
adam_o,0.02732192814742326,0.04600003984617963
adam_o,0.027952707233574264,0.05779598183585783
adam_o,0.017451917010245854,0.0
adam_o,0.0,0.0
adam_o,0.020698973736838416,0.0
adam_o,0.032042529882709864,0.05245526008343416
adam_o,0.026436602621772404,0.06597199843627927
adam_o,0.027527443292942943,0.06070951197521101
adam_o,0.028339382560647202,0.06597199843627927
adam_o,0.019923591093201527,0.0
adam_o,0.05901739801152279,0.0772597745043507
adam_o,0.034372563492971,0.06070951197521101
adam_o,0.022468592849785588,0.05779598183585783
adam_o,0.029058104786717547,0.06070951197521101
adam_o,0.03352323653550536,0.06070951197521101
adam_o,0.027935813160758036,0.0613866055600172
adam_o,0.025961185586434433,0.04600003984617963
adam_o,0.02490201840405129,0.05779598183585783
adam_o,0.020342434735589134,0.0
adam_o,0.020698973736838416,0.0
adam_o,0.0,0.0
pasza_s,0.0,0.0
pasza_s,0.03416220938307701,0.06687511458300986
pasza_s,0.03947457571234746,0.059311197994266415
pasza_s,0.03608754992749386,0.06780732858772866
pasza_s,0.03454482941027944,0.058799174579393536
pasza_s,0.035966446711491164,0.059311197994266415
pasza_s,0.036484999666650655,0.059311197994266415
pasza_s,0.04173231055057854,0.06611284339197171
pasza_s,0.034944919998292294,0.058799174579393536
pasza_s,0.03985563669293325,0.07440204178074107
pasza_s,0.046493137119569386,0.06707540744307616
pasza_s,0.035641426420988796,0.055721801719872996
pasza_s,0.03911303838471188,0.058799174579393536
pasza_s,0.04473557780621081,0.06737032955369895
pasza_s,0.015225196632622704,0.0
pasza_s,0.032853232353967206,0.06662040431638287
pasza_s,0.04077324131330768,0.058799174579393536
pasza_s,0.011240863736499436,0.055721801719872996
pasza_s,0.04365478279502039,0.058799174579393536
pasza_s,0.03099238645563066,0.06581090704252236
pasza_s,0.046526761689203874,0.06602377793344162
pasza_s,0.03780194219613931,0.06581090704252236
pasza_s,0.0417055939792284,0.06581090704252236
pasza_s,0.025630753976535452,0.06780732858772866
pasza_s,0.04122041194417151,0.06980145541734677
pasza_s,0.040959000919790205,0.059311197994266415
pasza_s,0.016875227313185377,0.059311197994266415
pasza_s,0.0264479626725197,0.06662040431638287
pasza_s,0.04263490607312263,0.07176082539176919
pasza_s,0.0288391447086794,0.059311197994266415
pasza_s,0.03775532144504043,0.06005878775963251
pasza_s,0.04295909017890646,0.06581090704252236
pasza_s,0.03939961536727315,0.06980145541734677
pasza_s,0.030911822880490426,0.062435468127774355
pasza_s,0.03188518927934381,0.06581090704252236
pasza_s,0.029159343321533988,0.06662040431638287
pasza_s,0.03957663360616247,0.058799174579393536
pasza_s,0.029285763357539168,0.058799174579393536
pasza_s,0.038560969263191754,0.062435468127774355
pasza_s,0.03845559712206867,0.06687511458300986
pasza_s,0.030455554865602665,0.059311197994266415
pasza_s,0.049565002707790067,0.0660222117308051
pasza_s,0.0476208215762876,0.07048413717172511
pasza_s,0.03891113382042759,0.05640032314898896
pasza_s,0.03416220938307701,0.06687511458300986
pasza_s,0.0,0.0
pasza_s,0.03926627660554314,0.06330982824479485
pasza_s,0.02565750887882827,0.0618613857697701
pasza_s,0.03485223186790275,0.07171463222081292
pasza_s,0.03367618398477425,0.06330982824479485
pasza_s,0.03403219956720992,0.06330982824479485
pasza_s,0.04498608235812983,0.06017749641527414
pasza_s,0.028009589389033265,0.07171463222081292
pasza_s,0.041178860503299296,0.06772236089798206
pasza_s,0.045775519275000995,0.07188911270896975
pasza_s,0.036419767169737674,0.06716937992081169
pasza_s,0.0367840511866176,0.07171463222081292
pasza_s,0.04035948087549552,0.06361346578745478
pasza_s,0.03241473531800372,0.06687511458300986
pasza_s,0.039810513720366404,0.06256050096423676
pasza_s,0.03548695726941914,0.07171463222081292
pasza_s,0.033135767302011405,0.06716937992081169
pasza_s,0.035578702784632675,0.07171463222081292
pasza_s,0.030754912368805277,0.041741744823468346
pasza_s,0.04414545169498616,0.06952818190480033
pasza_s,0.02817365623086057,0.041741744823468346
pasza_s,0.041211022358498835,0.041741744823468346
pasza_s,0.028614187247375522,0.0618613857697701
pasza_s,0.03807224434706516,0.03742366507983735
pasza_s,0.03699632736494119,0.06330982824479485
pasza_s,0.035735930589238886,0.06330982824479485
pasza_s,0.03157183865040206,0.06256050096423676
pasza_s,0.041762477283796104,0.06867841527822202
pasza_s,0.027129844696884474,0.06330982824479485
pasza_s,0.03599008460023524,0.06099835222986882
pasza_s,0.039549770617042936,0.041741744823468346
pasza_s,0.034770612937506065,0.03742366507983735
pasza_s,0.040454350609546066,0.07016793003720423
pasza_s,0.03821923972801335,0.041741744823468346
pasza_s,0.038539569716446294,0.06256050096423676
pasza_s,0.038081157849683855,0.07171463222081292
pasza_s,0.03021942364788705,0.07171463222081292
pasza_s,0.03721643944310547,0.07016793003720423
pasza_s,0.031184550596344875,0.0
pasza_s,0.030619542528190904,0.06330982824479485
pasza_s,0.046166547607062305,0.07547427845460465
pasza_s,0.045922794513513485,0.07549848161492494
pasza_s,0.03289800262724319,0.07210811959808713
pasza_s,0.03947457571234746,0.059311197994266415
pasza_s,0.03926627660554314,0.06330982824479485
pasza_s,0.0,0.0
pasza_s,0.04450595563518686,0.056771868990245285
pasza_s,0.027301214673043347,0.05658589884829735
pasza_s,0.02646429535535502,0.0
pasza_s,0.027868878564088748,0.0
pasza_s,0.04142565349909496,0.05526256070366693
pasza_s,0.04025410319699516,0.05658589884829735
pasza_s,0.04197955375970293,0.06818011596956718
pasza_s,0.03327159422393209,0.06017716055441419
pasza_s,0.019969366647971054,0.05810052932221343
pasza_s,0.026272259424331718,0.05658589884829735
pasza_s,0.02576698733782423,0.0647847989288764
pasza_s,0.03949917424843984,0.059311197994266415
pasza_s,0.029940358599863645,0.05029623120028271
pasza_s,0.03380147865262155,0.05658589884829735
pasza_s,0.04013873584081778,0.05810052932221343
pasza_s,0.031080446861321376,0.05658589884829735
pasza_s,0.03819654226429792,0.05982371582705785
pasza_s,0.03910568974979431,0.06367627956240192
pasza_s,0.03867437514087505,0.05982371582705785
pasza_s,0.024015576057105043,0.05982371582705785
pasza_s,0.037380056905952294,0.056771868990245285
pasza_s,0.032029440014282755,0.06544082245511038
pasza_s,0.03026377774536348,0.0
pasza_s,0.036726093318723584,0.0
pasza_s,0.03539985403681793,0.05029623120028271
pasza_s,0.027417774360949363,0.06875356651756609
pasza_s,0.03430258967262458,0.0
pasza_s,0.04414065774033011,0.058454528137656205
pasza_s,0.026795568364576264,0.05982371582705785
pasza_s,0.03795098975629702,0.06544082245511038
pasza_s,0.02749357073371129,0.05713429046657394
pasza_s,0.021971637955205316,0.05982371582705785
pasza_s,0.027875630026654215,0.05029623120028271
pasza_s,0.019669332756030406,0.05658589884829735
pasza_s,0.03766579102646251,0.05658589884829735
pasza_s,0.04227519828195856,0.05713429046657394
pasza_s,0.04250281736538778,0.06330982824479485
pasza_s,0.03563947777744524,0.0
pasza_s,0.04767052862275988,0.06350478154037903
pasza_s,0.043429596569362,0.06660205800480237
pasza_s,0.041382451029818246,0.05397614992717365
pasza_s,0.03608754992749386,0.06780732858772866
pasza_s,0.02565750887882827,0.0618613857697701
pasza_s,0.04450595563518686,0.056771868990245285
pasza_s,0.0,0.0
pasza_s,0.037914371958003235,0.06744183613389707
pasza_s,0.03638422836260179,0.056771868990245285
pasza_s,0.0372696489857998,0.056771868990245285
pasza_s,0.04874307707860606,0.052698354390937584
pasza_s,0.037116432551623,0.06744183613389707
pasza_s,0.04553033674445188,0.06813049663578293
pasza_s,0.051968083828746306,0.06941681318554381
pasza_s,0.03885405544316326,0.06147973779758888
pasza_s,0.041227928746200425,0.06744183613389707
pasza_s,0.04292647417404654,0.062076231034469236
pasza_s,0.03499261863598256,0.06780732858772866
pasza_s,0.04202409806844743,0.046545492817006234
pasza_s,0.038518610308828465,0.06744183613389707
pasza_s,0.035591987250126134,0.06147973779758888
pasza_s,0.040823059125260464,0.06744183613389707
pasza_s,0.03419965101468689,0.0634521409003355
pasza_s,0.04319545085083436,0.05758843270436677
pasza_s,0.036296483638927755,0.0634521409003355
pasza_s,0.04475359829153379,0.0634521409003355
pasza_s,0.03537414210890892,0.0
pasza_s,0.041702812371550255,0.062277349479441683
pasza_s,0.038483885602530035,0.056771868990245285
pasza_s,0.03760487458948595,0.056771868990245285
pasza_s,0.03236579949392943,0.046545492817006234
pasza_s,0.04169960571744446,0.06334185534909696
pasza_s,0.030014441342787312,0.056771868990245285
pasza_s,0.0427862780299234,0.06638452293130098
pasza_s,0.04032406957835592,0.0634521409003355
pasza_s,0.03163591784082635,0.062277349479441683
pasza_s,0.044109307426152704,0.057696134804502
pasza_s,0.04106837275594394,0.0634521409003355
pasza_s,0.041173875427474214,0.046545492817006234
pasza_s,0.04290381670017222,0.06744183613389707
pasza_s,0.032343574402350445,0.06744183613389707
pasza_s,0.03971052909342256,0.057696134804502
pasza_s,0.03837348569412395,0.0618613857697701
pasza_s,0.03128305915337837,0.056771868990245285
pasza_s,0.049268765577646326,0.06662537004263765
pasza_s,0.04193424446954716,0.06501767079381367
pasza_s,0.041424697483118784,0.06692098689976403
pasza_s,0.03454482941027944,0.058799174579393536
pasza_s,0.03485223186790275,0.07171463222081292
pasza_s,0.027301214673043347,0.05658589884829735
pasza_s,0.037914371958003235,0.06744183613389707
pasza_s,0.0,0.0
pasza_s,0.029399666693501504,0.05658589884829735
pasza_s,0.026988651149335834,0.05658589884829735
pasza_s,0.03963478489374356,0.05840815636987987
pasza_s,0.036514408312046026,0.0
pasza_s,0.03977757730259741,0.07306374127869095
pasza_s,0.03448185462335695,0.06250998915058942
pasza_s,0.02644594715393602,0.040954140749731985
pasza_s,0.026555023979017087,0.0
pasza_s,0.028060884472228518,0.06787766849748739
pasza_s,0.033963163004565255,0.058799174579393536
pasza_s,0.027138446607044953,0.07024777514026598
pasza_s,0.027661646103428365,0.0
pasza_s,0.03514711224801667,0.040954140749731985
pasza_s,0.02629044106915475,0.0
pasza_s,0.032425233156166196,0.06581859151546758
pasza_s,0.03680890109640715,0.06709945677161633
pasza_s,0.03774111463992942,0.06581859151546758
pasza_s,0.031765481640440664,0.06581859151546758
pasza_s,0.03690231186557198,0.06744183613389707
pasza_s,0.036633637294125714,0.07139058343419581
pasza_s,0.027129207783584845,0.05658589884829735
pasza_s,0.03411814704726414,0.05658589884829735
pasza_s,0.03099320848545534,0.07024777514026598
pasza_s,0.0287345896382431,0.06987430645017755
pasza_s,0.02970053713418922,0.05658589884829735
pasza_s,0.03973815422732727,0.06613883068640504
pasza_s,0.028355662676273916,0.06581859151546758
pasza_s,0.03415785403279134,0.07139058343419581
pasza_s,0.02712950108544331,0.05989737636369853
pasza_s,0.024899887048639848,0.06581859151546758
pasza_s,0.02877770514439093,0.07024777514026598
pasza_s,0.02607115331696489,0.0
pasza_s,0.030452815594242066,0.0
pasza_s,0.03938947069362242,0.05989737636369853
pasza_s,0.042593616562476275,0.07171463222081292
pasza_s,0.030476397088236143,0.05658589884829735
pasza_s,0.0481325918348015,0.05912627508030396
pasza_s,0.04070165369613285,0.060999875014414694
pasza_s,0.04271642152178178,0.03984178581967713
pasza_s,0.035966446711491164,0.059311197994266415
pasza_s,0.03367618398477425,0.06330982824479485
pasza_s,0.02646429535535502,0.0
pasza_s,0.03638422836260179,0.056771868990245285
pasza_s,0.029399666693501504,0.05658589884829735
pasza_s,0.0,0.0
pasza_s,0.023887318165571512,0.0
pasza_s,0.042597750458132445,0.05526256070366693
pasza_s,0.03736213417689773,0.05658589884829735
pasza_s,0.039827812447993716,0.06818011596956718
pasza_s,0.036844989574482755,0.06017716055441419
pasza_s,0.02166287440039427,0.05810052932221343
pasza_s,0.03165144664570469,0.05658589884829735
pasza_s,0.032967994933167766,0.0647847989288764
pasza_s,0.03250800008853181,0.059311197994266415
pasza_s,0.03199787271441381,0.05029623120028271
pasza_s,0.03181281235170857,0.05658589884829735
pasza_s,0.03527359674285646,0.05810052932221343
pasza_s,0.03500799143978868,0.05658589884829735
pasza_s,0.034876077873582795,0.05982371582705785
pasza_s,0.045142681879913285,0.06367627956240192
pasza_s,0.03550951038803523,0.05982371582705785
pasza_s,0.03139856996800498,0.05982371582705785
pasza_s,0.035209786424905055,0.056771868990245285
pasza_s,0.024032421121020074,0.06544082245511038
pasza_s,0.024613155432491398,0.0
pasza_s,0.032895595280815995,0.0
pasza_s,0.03368960727706304,0.05029623120028271
pasza_s,0.02961725113213256,0.06875356651756609
pasza_s,0.02989512353334094,0.0
pasza_s,0.04132999795675317,0.058454528137656205
pasza_s,0.02742083432931093,0.05982371582705785
pasza_s,0.035344997991142706,0.06544082245511038
pasza_s,0.029031050646038937,0.05713429046657394
pasza_s,0.027857546136546167,0.05982371582705785
pasza_s,0.028946507063791736,0.05029623120028271
pasza_s,0.0237308102724554,0.05658589884829735
pasza_s,0.02959162520494959,0.05658589884829735
pasza_s,0.041705318473715745,0.05713429046657394
pasza_s,0.037567524389528865,0.06330982824479485
pasza_s,0.03157103964896928,0.0
pasza_s,0.05122957584471298,0.06350478154037903
pasza_s,0.04262223536220386,0.06660205800480237
pasza_s,0.0370978939202915,0.05397614992717365
pasza_s,0.036484999666650655,0.059311197994266415
pasza_s,0.03403219956720992,0.06330982824479485
pasza_s,0.027868878564088748,0.0
pasza_s,0.0372696489857998,0.056771868990245285
pasza_s,0.026988651149335834,0.05658589884829735
pasza_s,0.023887318165571512,0.0
pasza_s,0.0,0.0
pasza_s,0.042352909008727416,0.05526256070366693
pasza_s,0.03859383917347126,0.05658589884829735
pasza_s,0.03985743211072693,0.06818011596956718
pasza_s,0.03567697042541612,0.06017716055441419
pasza_s,0.020052614944909865,0.05810052932221343
pasza_s,0.02513539562185081,0.05658589884829735
pasza_s,0.030027090213108208,0.0647847989288764
pasza_s,0.03385953495245593,0.059311197994266415
pasza_s,0.03396406587245123,0.05029623120028271
pasza_s,0.027985716424816155,0.05658589884829735
pasza_s,0.036555038425492646,0.05810052932221343
pasza_s,0.0328606189729004,0.05658589884829735
pasza_s,0.03616054416934842,0.05982371582705785
pasza_s,0.039504080391873496,0.06367627956240192
pasza_s,0.03619267548176556,0.05982371582705785
pasza_s,0.029198699299899915,0.05982371582705785
pasza_s,0.03677717110863857,0.056771868990245285
pasza_s,0.029333268203227535,0.06544082245511038
pasza_s,0.025144455301011528,0.0
pasza_s,0.03550269381898751,0.0
pasza_s,0.032346318309380825,0.05029623120028271
pasza_s,0.030970776811827687,0.06875356651756609
pasza_s,0.029410150900719148,0.0
pasza_s,0.039462690857200014,0.058454528137656205
pasza_s,0.025966648725975892,0.05982371582705785
pasza_s,0.030337996975287947,0.06544082245511038
pasza_s,0.031031111410165874,0.05713429046657394
pasza_s,0.026238241661251903,0.05982371582705785
pasza_s,0.029580366556286083,0.05029623120028271
pasza_s,0.027684821310525243,0.05658589884829735
pasza_s,0.0276062130659304,0.05658589884829735
pasza_s,0.03843818130337662,0.05713429046657394
pasza_s,0.03897339255922815,0.06330982824479485
pasza_s,0.028265089628420944,0.0
pasza_s,0.04807775838901489,0.06350478154037903
pasza_s,0.039777467464828145,0.06660205800480237
pasza_s,0.03858979146305385,0.05397614992717365
pasza_s,0.04173231055057854,0.06611284339197171
pasza_s,0.04498608235812983,0.06017749641527414
pasza_s,0.04142565349909496,0.05526256070366693
pasza_s,0.04874307707860606,0.052698354390937584
pasza_s,0.03963478489374356,0.05840815636987987
pasza_s,0.042597750458132445,0.05526256070366693
pasza_s,0.042352909008727416,0.05526256070366693
pasza_s,0.0,0.0
pasza_s,0.046079444541209526,0.05840815636987987
pasza_s,0.0481418381674557,0.06731116153295577
pasza_s,0.0441011430292556,0.0708021728000315
pasza_s,0.041402225621447124,0.05954909071715435
pasza_s,0.04049549733940221,0.05840815636987987
pasza_s,0.047376500124776094,0.06310633550853208
pasza_s,0.04190751406670821,0.06611284339197171
pasza_s,0.0309919229683958,0.05449180772251932
pasza_s,0.041290761397410995,0.05840815636987987
pasza_s,0.04265270456074494,0.05954909071715435
pasza_s,0.04886417217712093,0.05840815636987987
pasza_s,0.0426505856914418,0.06391573412901812
pasza_s,0.04468509701169026,0.06433374863310873
pasza_s,0.04415602607507659,0.06391573412901812
pasza_s,0.04228488910537713,0.06391573412901812
pasza_s,0.03985242904109096,0.052698354390937584
pasza_s,0.04633334761808415,0.06290240674610323
pasza_s,0.042446542323293056,0.05526256070366693
pasza_s,0.039185142129727,0.05526256070366693
pasza_s,0.043414188569272504,0.05449180772251932
pasza_s,0.043552935327372325,0.06882398759725812
pasza_s,0.044454548634895466,0.05526256070366693
pasza_s,0.04915724059498223,0.0638932105390931
pasza_s,0.04478368428309205,0.06391573412901812
pasza_s,0.046664511023015255,0.06290240674610323
pasza_s,0.03264072183963788,0.06097593699402115
pasza_s,0.036059767114707,0.06391573412901812
pasza_s,0.034668823346513784,0.05449180772251932
pasza_s,0.03934939891382717,0.05840815636987987
pasza_s,0.04516532812689498,0.05840815636987987
pasza_s,0.050839942221433024,0.06097593699402115
pasza_s,0.048930302774637315,0.06017749641527414
pasza_s,0.043485601892672435,0.05526256070366693
pasza_s,0.05766439159486398,0.06508579428521594
pasza_s,0.04987737808420772,0.06132944246345687
pasza_s,0.05200736196803877,0.06284015183137329
pasza_s,0.034944919998292294,0.058799174579393536
pasza_s,0.028009589389033265,0.07171463222081292
pasza_s,0.04025410319699516,0.05658589884829735
pasza_s,0.037116432551623,0.06744183613389707
pasza_s,0.036514408312046026,0.0
pasza_s,0.03736213417689773,0.05658589884829735
pasza_s,0.03859383917347126,0.05658589884829735
